"portfolio_monthly_key","date_key","branch_key","observation_type","portfolio_kbob","disbursements_kbob","overdue_kbob","mora_rate","growth_kbob","amortization_kbob"
"20120601|BR_GLOBAL|observed","20120601","BR_GLOBAL","observed","3616.65","2326.3","0","0","",""
"20120701|BR_GLOBAL|observed","20120701","BR_GLOBAL","observed","6089.38","2632.2","0","0","",""
"20120801|BR_GLOBAL|observed","20120801","BR_GLOBAL","observed","10114.16","4353.4","0","0","",""
"20120901|BR_GLOBAL|observed","20120901","BR_GLOBAL","observed","14038.5","4440.6","0","0","",""
"20121001|BR_GLOBAL|observed","20121001","BR_GLOBAL","observed","18614.42","5442.6","5.55","0.000298155945766777","",""
"20121101|BR_GLOBAL|observed","20121101","BR_GLOBAL","observed","22189.75","4665.7","-5.55","-0.000250115481246972","",""
"20121201|BR_GLOBAL|observed","20121201","BR_GLOBAL","observed","25579.33","4732.6","10.37","0.000405405458235223","",""
"20130101|BR_GLOBAL|observed","20130101","BR_GLOBAL","observed","28607.98","4820.4","3.62","0.000126538119783361","",""
"20130201|BR_GLOBAL|observed","20130201","BR_GLOBAL","observed","31084.83","4399.6","44.98","0.00144700807435653","",""
"20130301|BR_GLOBAL|observed","20130301","BR_GLOBAL","observed","33965.7","5329.1","41.04","0.00120827776256635","",""
"20130401|BR_GLOBAL|observed","20130401","BR_GLOBAL","observed","37836.39","6829.3","74.09","0.00195816778503446","",""
"20130501|BR_GLOBAL|observed","20130501","BR_GLOBAL","observed","40240.87","5195.2","100.4","0.00249497587900063","",""
"20130601|BR_GLOBAL|observed","20130601","BR_GLOBAL","observed","41522.68","4456.8","18.63","0.000448670461540536","",""
"20130701|BR_GLOBAL|observed","20130701","BR_GLOBAL","observed","43988.48","5968.8","56.84","0.00129215649188151","",""
"20130801|BR_GLOBAL|observed","20130801","BR_GLOBAL","observed","45462.35","5437.48","-28.71","-0.000631511569463523","",""
"20130901|BR_GLOBAL|observed","20130901","BR_GLOBAL","observed","47649.65","6232.95","-46.32","-0.000972095282966402","",""
